tier,task,variant,seed,run_id,config
toy_sampling,T3_ring,fixed_noise,R003,toy_sampling__T3_ring__fixed_noise__R003,configs/experiments/toy_sampling/T3_ring/fixed_noise.yaml
toy_sampling,T3_ring,fixed_noise,R004,toy_sampling__T3_ring__fixed_noise__R004,configs/experiments/toy_sampling/T3_ring/fixed_noise.yaml
toy_sampling,T3_ring,fixed_noise,R005,toy_sampling__T3_ring__fixed_noise__R005,configs/experiments/toy_sampling/T3_ring/fixed_noise.yaml
toy_sampling,T3_ring,fixed_noise,R006,toy_sampling__T3_ring__fixed_noise__R006,configs/experiments/toy_sampling/T3_ring/fixed_noise.yaml
toy_sampling,T3_ring,fixed_noise,R007,toy_sampling__T3_ring__fixed_noise__R007,configs/experiments/toy_sampling/T3_ring/fixed_noise.yaml
toy_sampling,T3_ring,fixed_noise,R008,toy_sampling__T3_ring__fixed_noise__R008,configs/experiments/toy_sampling/T3_ring/fixed_noise.yaml
toy_sampling,T3_ring,fixed_noise,R009,toy_sampling__T3_ring__fixed_noise__R009,configs/experiments/toy_sampling/T3_ring/fixed_noise.yaml
toy_sampling,T3_ring,fixed_noise,R010,toy_sampling__T3_ring__fixed_noise__R010,configs/experiments/toy_sampling/T3_ring/fixed_noise.yaml
toy_sampling,T3_ring,pnedb,R001,toy_sampling__T3_ring__pnedb__R001,configs/experiments/toy_sampling/T3_ring/pnedb.yaml
toy_sampling,T3_ring,pnedb,R002,toy_sampling__T3_ring__pnedb__R002,configs/experiments/toy_sampling/T3_ring/pnedb.yaml
toy_sampling,T3_ring,pnedb,R003,toy_sampling__T3_ring__pnedb__R003,configs/experiments/toy_sampling/T3_ring/pnedb.yaml
toy_sampling,T3_ring,pnedb,R004,toy_sampling__T3_ring__pnedb__R004,configs/experiments/toy_sampling/T3_ring/pnedb.yaml
toy_sampling,T3_ring,pnedb,R005,toy_sampling__T3_ring__pnedb__R005,configs/experiments/toy_sampling/T3_ring/pnedb.yaml
toy_sampling,T3_ring,pnedb,R006,toy_sampling__T3_ring__pnedb__R006,configs/experiments/toy_sampling/T3_ring/pnedb.yaml
toy_sampling,T3_ring,pnedb,R007,toy_sampling__T3_ring__pnedb__R007,configs/experiments/toy_sampling/T3_ring/pnedb.yaml
toy_sampling,T3_ring,pnedb,R008,toy_sampling__T3_ring__pnedb__R008,configs/experiments/toy_sampling/T3_ring/pnedb.yaml
toy_sampling,T3_ring,pnedb,R009,toy_sampling__T3_ring__pnedb__R009,configs/experiments/toy_sampling/T3_ring/pnedb.yaml
toy_sampling,T3_ring,pnedb,R010,toy_sampling__T3_ring__pnedb__R010,configs/experiments/toy_sampling/T3_ring/pnedb.yaml
