tier,task,variant,seed,run_id,config
free_energy,alanine_T382_T432,fixed_noise_transport,R005,free_energy__alanine_T382_T432__fixed_noise_transport__R005__default,configs/experiments/free_energy/alanine_T382_T432/fixed_noise_transport.yaml
free_energy,alanine_T382_T432,pnedb,R001,free_energy__alanine_T382_T432__pnedb__R001__default,configs/experiments/free_energy/alanine_T382_T432/pnedb.yaml
free_energy,alanine_T382_T432,pnedb,R002,free_energy__alanine_T382_T432__pnedb__R002__default,configs/experiments/free_energy/alanine_T382_T432/pnedb.yaml
free_energy,alanine_T382_T432,pnedb,R003,free_energy__alanine_T382_T432__pnedb__R003__default,configs/experiments/free_energy/alanine_T382_T432/pnedb.yaml
free_energy,alanine_T382_T432,pnedb,R004,free_energy__alanine_T382_T432__pnedb__R004__default,configs/experiments/free_energy/alanine_T382_T432/pnedb.yaml
free_energy,alanine_T382_T432,pnedb,R005,free_energy__alanine_T382_T432__pnedb__R005__default,configs/experiments/free_energy/alanine_T382_T432/pnedb.yaml
free_energy,alanine_T432_T488,long_mbar_reference,R001,free_energy__alanine_T432_T488__long_mbar_reference__R001__default,configs/experiments/free_energy/alanine_T432_T488/long_mbar_reference.yaml
free_energy,alanine_T432_T488,long_mbar_reference,R002,free_energy__alanine_T432_T488__long_mbar_reference__R002__default,configs/experiments/free_energy/alanine_T432_T488/long_mbar_reference.yaml
free_energy,alanine_T432_T488,long_mbar_reference,R003,free_energy__alanine_T432_T488__long_mbar_reference__R003__default,configs/experiments/free_energy/alanine_T432_T488/long_mbar_reference.yaml
free_energy,alanine_T432_T488,long_mbar_reference,R004,free_energy__alanine_T432_T488__long_mbar_reference__R004__default,configs/experiments/free_energy/alanine_T432_T488/long_mbar_reference.yaml
free_energy,alanine_T432_T488,long_mbar_reference,R005,free_energy__alanine_T432_T488__long_mbar_reference__R005__default,configs/experiments/free_energy/alanine_T432_T488/long_mbar_reference.yaml
free_energy,alanine_T432_T488,short_mbar,R001,free_energy__alanine_T432_T488__short_mbar__R001__default,configs/experiments/free_energy/alanine_T432_T488/short_mbar.yaml
free_energy,alanine_T432_T488,short_mbar,R002,free_energy__alanine_T432_T488__short_mbar__R002__default,configs/experiments/free_energy/alanine_T432_T488/short_mbar.yaml
free_energy,alanine_T432_T488,short_mbar,R003,free_energy__alanine_T432_T488__short_mbar__R003__default,configs/experiments/free_energy/alanine_T432_T488/short_mbar.yaml
free_energy,alanine_T432_T488,short_mbar,R004,free_energy__alanine_T432_T488__short_mbar__R004__default,configs/experiments/free_energy/alanine_T432_T488/short_mbar.yaml
free_energy,alanine_T432_T488,short_mbar,R005,free_energy__alanine_T432_T488__short_mbar__R005__default,configs/experiments/free_energy/alanine_T432_T488/short_mbar.yaml
free_energy,alanine_T432_T488,bar_fep_no_transport,R001,free_energy__alanine_T432_T488__bar_fep_no_transport__R001__default,configs/experiments/free_energy/alanine_T432_T488/bar_fep_no_transport.yaml
free_energy,alanine_T432_T488,bar_fep_no_transport,R002,free_energy__alanine_T432_T488__bar_fep_no_transport__R002__default,configs/experiments/free_energy/alanine_T432_T488/bar_fep_no_transport.yaml
free_energy,alanine_T432_T488,bar_fep_no_transport,R003,free_energy__alanine_T432_T488__bar_fep_no_transport__R003__default,configs/experiments/free_energy/alanine_T432_T488/bar_fep_no_transport.yaml
free_energy,alanine_T432_T488,bar_fep_no_transport,R004,free_energy__alanine_T432_T488__bar_fep_no_transport__R004__default,configs/experiments/free_energy/alanine_T432_T488/bar_fep_no_transport.yaml
free_energy,alanine_T432_T488,bar_fep_no_transport,R005,free_energy__alanine_T432_T488__bar_fep_no_transport__R005__default,configs/experiments/free_energy/alanine_T432_T488/bar_fep_no_transport.yaml
free_energy,alanine_T432_T488,deterministic_transport,R001,free_energy__alanine_T432_T488__deterministic_transport__R001__default,configs/experiments/free_energy/alanine_T432_T488/deterministic_transport.yaml
free_energy,alanine_T432_T488,deterministic_transport,R002,free_energy__alanine_T432_T488__deterministic_transport__R002__default,configs/experiments/free_energy/alanine_T432_T488/deterministic_transport.yaml
free_energy,alanine_T432_T488,deterministic_transport,R003,free_energy__alanine_T432_T488__deterministic_transport__R003__default,configs/experiments/free_energy/alanine_T432_T488/deterministic_transport.yaml
free_energy,alanine_T432_T488,deterministic_transport,R004,free_energy__alanine_T432_T488__deterministic_transport__R004__default,configs/experiments/free_energy/alanine_T432_T488/deterministic_transport.yaml
free_energy,alanine_T432_T488,deterministic_transport,R005,free_energy__alanine_T432_T488__deterministic_transport__R005__default,configs/experiments/free_energy/alanine_T432_T488/deterministic_transport.yaml
free_energy,alanine_T432_T488,fixed_noise_transport,R001,free_energy__alanine_T432_T488__fixed_noise_transport__R001__default,configs/experiments/free_energy/alanine_T432_T488/fixed_noise_transport.yaml
free_energy,alanine_T432_T488,fixed_noise_transport,R002,free_energy__alanine_T432_T488__fixed_noise_transport__R002__default,configs/experiments/free_energy/alanine_T432_T488/fixed_noise_transport.yaml
free_energy,alanine_T432_T488,fixed_noise_transport,R003,free_energy__alanine_T432_T488__fixed_noise_transport__R003__default,configs/experiments/free_energy/alanine_T432_T488/fixed_noise_transport.yaml
free_energy,alanine_T432_T488,fixed_noise_transport,R004,free_energy__alanine_T432_T488__fixed_noise_transport__R004__default,configs/experiments/free_energy/alanine_T432_T488/fixed_noise_transport.yaml
free_energy,alanine_T432_T488,fixed_noise_transport,R005,free_energy__alanine_T432_T488__fixed_noise_transport__R005__default,configs/experiments/free_energy/alanine_T432_T488/fixed_noise_transport.yaml
free_energy,alanine_T432_T488,pnedb,R001,free_energy__alanine_T432_T488__pnedb__R001__default,configs/experiments/free_energy/alanine_T432_T488/pnedb.yaml
free_energy,alanine_T432_T488,pnedb,R002,free_energy__alanine_T432_T488__pnedb__R002__default,configs/experiments/free_energy/alanine_T432_T488/pnedb.yaml
free_energy,alanine_T432_T488,pnedb,R003,free_energy__alanine_T432_T488__pnedb__R003__default,configs/experiments/free_energy/alanine_T432_T488/pnedb.yaml
free_energy,alanine_T432_T488,pnedb,R004,free_energy__alanine_T432_T488__pnedb__R004__default,configs/experiments/free_energy/alanine_T432_T488/pnedb.yaml
free_energy,alanine_T432_T488,pnedb,R005,free_energy__alanine_T432_T488__pnedb__R005__default,configs/experiments/free_energy/alanine_T432_T488/pnedb.yaml
free_energy,alanine_T488_T550,long_mbar_reference,R001,free_energy__alanine_T488_T550__long_mbar_reference__R001__default,configs/experiments/free_energy/alanine_T488_T550/long_mbar_reference.yaml
free_energy,alanine_T488_T550,long_mbar_reference,R002,free_energy__alanine_T488_T550__long_mbar_reference__R002__default,configs/experiments/free_energy/alanine_T488_T550/long_mbar_reference.yaml
free_energy,alanine_T488_T550,long_mbar_reference,R003,free_energy__alanine_T488_T550__long_mbar_reference__R003__default,configs/experiments/free_energy/alanine_T488_T550/long_mbar_reference.yaml
free_energy,alanine_T488_T550,long_mbar_reference,R004,free_energy__alanine_T488_T550__long_mbar_reference__R004__default,configs/experiments/free_energy/alanine_T488_T550/long_mbar_reference.yaml
free_energy,alanine_T488_T550,long_mbar_reference,R005,free_energy__alanine_T488_T550__long_mbar_reference__R005__default,configs/experiments/free_energy/alanine_T488_T550/long_mbar_reference.yaml
free_energy,alanine_T488_T550,short_mbar,R001,free_energy__alanine_T488_T550__short_mbar__R001__default,configs/experiments/free_energy/alanine_T488_T550/short_mbar.yaml
free_energy,alanine_T488_T550,short_mbar,R002,free_energy__alanine_T488_T550__short_mbar__R002__default,configs/experiments/free_energy/alanine_T488_T550/short_mbar.yaml
free_energy,alanine_T488_T550,short_mbar,R003,free_energy__alanine_T488_T550__short_mbar__R003__default,configs/experiments/free_energy/alanine_T488_T550/short_mbar.yaml
free_energy,alanine_T488_T550,short_mbar,R004,free_energy__alanine_T488_T550__short_mbar__R004__default,configs/experiments/free_energy/alanine_T488_T550/short_mbar.yaml
free_energy,alanine_T488_T550,short_mbar,R005,free_energy__alanine_T488_T550__short_mbar__R005__default,configs/experiments/free_energy/alanine_T488_T550/short_mbar.yaml
free_energy,alanine_T488_T550,bar_fep_no_transport,R001,free_energy__alanine_T488_T550__bar_fep_no_transport__R001__default,configs/experiments/free_energy/alanine_T488_T550/bar_fep_no_transport.yaml
free_energy,alanine_T488_T550,bar_fep_no_transport,R002,free_energy__alanine_T488_T550__bar_fep_no_transport__R002__default,configs/experiments/free_energy/alanine_T488_T550/bar_fep_no_transport.yaml
free_energy,alanine_T488_T550,bar_fep_no_transport,R003,free_energy__alanine_T488_T550__bar_fep_no_transport__R003__default,configs/experiments/free_energy/alanine_T488_T550/bar_fep_no_transport.yaml
free_energy,alanine_T488_T550,bar_fep_no_transport,R004,free_energy__alanine_T488_T550__bar_fep_no_transport__R004__default,configs/experiments/free_energy/alanine_T488_T550/bar_fep_no_transport.yaml
free_energy,alanine_T488_T550,bar_fep_no_transport,R005,free_energy__alanine_T488_T550__bar_fep_no_transport__R005__default,configs/experiments/free_energy/alanine_T488_T550/bar_fep_no_transport.yaml
free_energy,alanine_T488_T550,deterministic_transport,R001,free_energy__alanine_T488_T550__deterministic_transport__R001__default,configs/experiments/free_energy/alanine_T488_T550/deterministic_transport.yaml
free_energy,alanine_T488_T550,deterministic_transport,R002,free_energy__alanine_T488_T550__deterministic_transport__R002__default,configs/experiments/free_energy/alanine_T488_T550/deterministic_transport.yaml
free_energy,alanine_T488_T550,deterministic_transport,R003,free_energy__alanine_T488_T550__deterministic_transport__R003__default,configs/experiments/free_energy/alanine_T488_T550/deterministic_transport.yaml
free_energy,alanine_T488_T550,deterministic_transport,R004,free_energy__alanine_T488_T550__deterministic_transport__R004__default,configs/experiments/free_energy/alanine_T488_T550/deterministic_transport.yaml
free_energy,alanine_T488_T550,deterministic_transport,R005,free_energy__alanine_T488_T550__deterministic_transport__R005__default,configs/experiments/free_energy/alanine_T488_T550/deterministic_transport.yaml
free_energy,alanine_T488_T550,fixed_noise_transport,R001,free_energy__alanine_T488_T550__fixed_noise_transport__R001__default,configs/experiments/free_energy/alanine_T488_T550/fixed_noise_transport.yaml
free_energy,alanine_T488_T550,fixed_noise_transport,R002,free_energy__alanine_T488_T550__fixed_noise_transport__R002__default,configs/experiments/free_energy/alanine_T488_T550/fixed_noise_transport.yaml
free_energy,alanine_T488_T550,fixed_noise_transport,R003,free_energy__alanine_T488_T550__fixed_noise_transport__R003__default,configs/experiments/free_energy/alanine_T488_T550/fixed_noise_transport.yaml
free_energy,alanine_T488_T550,fixed_noise_transport,R004,free_energy__alanine_T488_T550__fixed_noise_transport__R004__default,configs/experiments/free_energy/alanine_T488_T550/fixed_noise_transport.yaml
free_energy,alanine_T488_T550,fixed_noise_transport,R005,free_energy__alanine_T488_T550__fixed_noise_transport__R005__default,configs/experiments/free_energy/alanine_T488_T550/fixed_noise_transport.yaml
free_energy,alanine_T488_T550,pnedb,R001,free_energy__alanine_T488_T550__pnedb__R001__default,configs/experiments/free_energy/alanine_T488_T550/pnedb.yaml
free_energy,alanine_T488_T550,pnedb,R002,free_energy__alanine_T488_T550__pnedb__R002__default,configs/experiments/free_energy/alanine_T488_T550/pnedb.yaml
free_energy,alanine_T488_T550,pnedb,R003,free_energy__alanine_T488_T550__pnedb__R003__default,configs/experiments/free_energy/alanine_T488_T550/pnedb.yaml
free_energy,alanine_T488_T550,pnedb,R004,free_energy__alanine_T488_T550__pnedb__R004__default,configs/experiments/free_energy/alanine_T488_T550/pnedb.yaml
free_energy,alanine_T488_T550,pnedb,R005,free_energy__alanine_T488_T550__pnedb__R005__default,configs/experiments/free_energy/alanine_T488_T550/pnedb.yaml
free_energy,lj_lambda_00_01,long_mbar_reference,R001,free_energy__lj_lambda_00_01__long_mbar_reference__R001__default,configs/experiments/free_energy/lj_lambda_00_01/long_mbar_reference.yaml
free_energy,lj_lambda_00_01,long_mbar_reference,R002,free_energy__lj_lambda_00_01__long_mbar_reference__R002__default,configs/experiments/free_energy/lj_lambda_00_01/long_mbar_reference.yaml
free_energy,lj_lambda_00_01,long_mbar_reference,R003,free_energy__lj_lambda_00_01__long_mbar_reference__R003__default,configs/experiments/free_energy/lj_lambda_00_01/long_mbar_reference.yaml
free_energy,lj_lambda_00_01,long_mbar_reference,R004,free_energy__lj_lambda_00_01__long_mbar_reference__R004__default,configs/experiments/free_energy/lj_lambda_00_01/long_mbar_reference.yaml
free_energy,lj_lambda_00_01,long_mbar_reference,R005,free_energy__lj_lambda_00_01__long_mbar_reference__R005__default,configs/experiments/free_energy/lj_lambda_00_01/long_mbar_reference.yaml
free_energy,lj_lambda_00_01,short_mbar,R001,free_energy__lj_lambda_00_01__short_mbar__R001__default,configs/experiments/free_energy/lj_lambda_00_01/short_mbar.yaml
free_energy,lj_lambda_00_01,short_mbar,R002,free_energy__lj_lambda_00_01__short_mbar__R002__default,configs/experiments/free_energy/lj_lambda_00_01/short_mbar.yaml
