tier,task,variant,seed,run_id,metric,value,unit,config,checkpoint_id,sigma_value,hutchinson_M,same_chi2_decile_id,is_chi2_opt,is_utility_opt,metric_scope
pf_companion_diagnostic,T1_double_well,pnedb,R001,pf_companion_diagnostic__T1_double_well__pnedb__R001,ESS_error,0.072052502,fraction,configs/experiments/pf_companion_diagnostic/T1_double_well/pnedb.yaml,,,2,,,,pf_companion_ode_validation
pf_companion_diagnostic,T1_double_well,pnedb,R001,pf_companion_diagnostic__T1_double_well__pnedb__R001,ESS_error,0.052482693,fraction,configs/experiments/pf_companion_diagnostic/T1_double_well/pnedb.yaml,,,4,,,,pf_companion_ode_validation
pf_companion_diagnostic,T1_double_well,pnedb,R001,pf_companion_diagnostic__T1_double_well__pnedb__R001,ESS_error,0.034059739,fraction,configs/experiments/pf_companion_diagnostic/T1_double_well/pnedb.yaml,,,8,,,,pf_companion_ode_validation
pf_companion_diagnostic,T1_double_well,pnedb,R001,pf_companion_diagnostic__T1_double_well__pnedb__R001,hutchinson_M,1,count,configs/experiments/pf_companion_diagnostic/T1_double_well/pnedb.yaml,,,1,,,,pf_companion_ode_validation
pf_companion_diagnostic,T1_double_well,pnedb,R001,pf_companion_diagnostic__T1_double_well__pnedb__R001,hutchinson_M,16,count,configs/experiments/pf_companion_diagnostic/T1_double_well/pnedb.yaml,,,16,,,,pf_companion_ode_validation
pf_companion_diagnostic,T1_double_well,pnedb,R001,pf_companion_diagnostic__T1_double_well__pnedb__R001,hutchinson_M,2,count,configs/experiments/pf_companion_diagnostic/T1_double_well/pnedb.yaml,,,2,,,,pf_companion_ode_validation
pf_companion_diagnostic,T1_double_well,pnedb,R001,pf_companion_diagnostic__T1_double_well__pnedb__R001,hutchinson_M,4,count,configs/experiments/pf_companion_diagnostic/T1_double_well/pnedb.yaml,,,4,,,,pf_companion_ode_validation
pf_companion_diagnostic,T1_double_well,pnedb,R001,pf_companion_diagnostic__T1_double_well__pnedb__R001,hutchinson_M,8,count,configs/experiments/pf_companion_diagnostic/T1_double_well/pnedb.yaml,,,8,,,,pf_companion_ode_validation
pf_companion_diagnostic,T1_double_well,pnedb,R001,pf_companion_diagnostic__T1_double_well__pnedb__R001,kl_pf_vs_girsanov,0.055887209,dimensionless,configs/experiments/pf_companion_diagnostic/T1_double_well/pnedb.yaml,,,1,,,,pf_companion_ode_validation
pf_companion_diagnostic,T1_double_well,pnedb,R001,pf_companion_diagnostic__T1_double_well__pnedb__R001,kl_pf_vs_girsanov,0.010902906,dimensionless,configs/experiments/pf_companion_diagnostic/T1_double_well/pnedb.yaml,,,16,,,,pf_companion_ode_validation
pf_companion_diagnostic,T1_double_well,pnedb,R001,pf_companion_diagnostic__T1_double_well__pnedb__R001,kl_pf_vs_girsanov,0.043822329,dimensionless,configs/experiments/pf_companion_diagnostic/T1_double_well/pnedb.yaml,,,2,,,,pf_companion_ode_validation
pf_companion_diagnostic,T1_double_well,pnedb,R001,pf_companion_diagnostic__T1_double_well__pnedb__R001,kl_pf_vs_girsanov,0.029275463,dimensionless,configs/experiments/pf_companion_diagnostic/T1_double_well/pnedb.yaml,,,4,,,,pf_companion_ode_validation
pf_companion_diagnostic,T1_double_well,pnedb,R001,pf_companion_diagnostic__T1_double_well__pnedb__R001,kl_pf_vs_girsanov,0.024258857,dimensionless,configs/experiments/pf_companion_diagnostic/T1_double_well/pnedb.yaml,,,8,,,,pf_companion_ode_validation
pf_companion_diagnostic,T1_double_well,pnedb,R001,pf_companion_diagnostic__T1_double_well__pnedb__R001,logq_var,0.84442325,log_density_variance,configs/experiments/pf_companion_diagnostic/T1_double_well/pnedb.yaml,,,1,,,,pf_companion_ode_validation
pf_companion_diagnostic,T1_double_well,pnedb,R001,pf_companion_diagnostic__T1_double_well__pnedb__R001,logq_var,0.0970912,log_density_variance,configs/experiments/pf_companion_diagnostic/T1_double_well/pnedb.yaml,,,16,,,,pf_companion_ode_validation
pf_companion_diagnostic,T1_double_well,pnedb,R001,pf_companion_diagnostic__T1_double_well__pnedb__R001,logq_var,0.49506206,log_density_variance,configs/experiments/pf_companion_diagnostic/T1_double_well/pnedb.yaml,,,2,,,,pf_companion_ode_validation
pf_companion_diagnostic,T1_double_well,pnedb,R001,pf_companion_diagnostic__T1_double_well__pnedb__R001,logq_var,0.31376278,log_density_variance,configs/experiments/pf_companion_diagnostic/T1_double_well/pnedb.yaml,,,4,,,,pf_companion_ode_validation
pf_companion_diagnostic,T1_double_well,pnedb,R001,pf_companion_diagnostic__T1_double_well__pnedb__R001,logq_var,0.1412874,log_density_variance,configs/experiments/pf_companion_diagnostic/T1_double_well/pnedb.yaml,,,8,,,,pf_companion_ode_validation
pf_companion_diagnostic,T1_double_well,pnedb,R001,pf_companion_diagnostic__T1_double_well__pnedb__R001,logq_var_std,0.17194478,log_density_std,configs/experiments/pf_companion_diagnostic/T1_double_well/pnedb.yaml,,,1,,,,pf_companion_ode_validation
pf_companion_diagnostic,T1_double_well,pnedb,R001,pf_companion_diagnostic__T1_double_well__pnedb__R001,logq_var_std,0.067588765,log_density_std,configs/experiments/pf_companion_diagnostic/T1_double_well/pnedb.yaml,,,16,,,,pf_companion_ode_validation
pf_companion_diagnostic,T1_double_well,pnedb,R001,pf_companion_diagnostic__T1_double_well__pnedb__R001,logq_var_std,0.14143916,log_density_std,configs/experiments/pf_companion_diagnostic/T1_double_well/pnedb.yaml,,,2,,,,pf_companion_ode_validation
pf_companion_diagnostic,T1_double_well,pnedb,R001,pf_companion_diagnostic__T1_double_well__pnedb__R001,logq_var_std,0.087390147,log_density_std,configs/experiments/pf_companion_diagnostic/T1_double_well/pnedb.yaml,,,4,,,,pf_companion_ode_validation
pf_companion_diagnostic,T1_double_well,pnedb,R001,pf_companion_diagnostic__T1_double_well__pnedb__R001,logq_var_std,0.07087092,log_density_std,configs/experiments/pf_companion_diagnostic/T1_double_well/pnedb.yaml,,,8,,,,pf_companion_ode_validation
pf_companion_diagnostic,T1_double_well,pnedb,R001,pf_companion_diagnostic__T1_double_well__pnedb__R001,nll_error,0.20541899,nats,configs/experiments/pf_companion_diagnostic/T1_double_well/pnedb.yaml,,,1,,,,pf_companion_ode_validation
pf_companion_diagnostic,T1_double_well,pnedb,R001,pf_companion_diagnostic__T1_double_well__pnedb__R001,nll_error,0.062618042,nats,configs/experiments/pf_companion_diagnostic/T1_double_well/pnedb.yaml,,,16,,,,pf_companion_ode_validation
pf_companion_diagnostic,T1_double_well,pnedb,R001,pf_companion_diagnostic__T1_double_well__pnedb__R001,nll_error,0.13692337,nats,configs/experiments/pf_companion_diagnostic/T1_double_well/pnedb.yaml,,,2,,,,pf_companion_ode_validation
pf_companion_diagnostic,T1_double_well,pnedb,R001,pf_companion_diagnostic__T1_double_well__pnedb__R001,nll_error,0.10385796,nats,configs/experiments/pf_companion_diagnostic/T1_double_well/pnedb.yaml,,,4,,,,pf_companion_ode_validation
pf_companion_diagnostic,T1_double_well,pnedb,R001,pf_companion_diagnostic__T1_double_well__pnedb__R001,nll_error,0.087328618,nats,configs/experiments/pf_companion_diagnostic/T1_double_well/pnedb.yaml,,,8,,,,pf_companion_ode_validation
