tier,task,variant,seed,run_id,metric,value,unit,config
alanine_reference,T300_T339,long_PT_reference,R005,alanine_reference__T300_T339__long_PT_reference__R005__reference,tau_corr_deltaf_ns,1.750987,ns,configs/experiments/alanine_reference/T300_T339/long_PT_reference.yaml
alanine_reference,T300_T339,long_PT_reference,R005,alanine_reference__T300_T339__long_PT_reference__R005__reference,effective_independent_blocks,57.110637,blocks,configs/experiments/alanine_reference/T300_T339/long_PT_reference.yaml
alanine_reference,T300_T339,long_PT_reference,R005,alanine_reference__T300_T339__long_PT_reference__R005__reference,retained_frames,178475,frames,configs/experiments/alanine_reference/T300_T339/long_PT_reference.yaml
alanine_reference,T339_T382,long_PT_reference,R001,alanine_reference__T339_T382__long_PT_reference__R001__reference,adjacent_exchange_acceptance,0.28906604,probability,configs/experiments/alanine_reference/T339_T382/long_PT_reference.yaml
alanine_reference,T339_T382,long_PT_reference,R001,alanine_reference__T339_T382__long_PT_reference__R001__reference,round_trip_count,12.516758,count,configs/experiments/alanine_reference/T339_T382/long_PT_reference.yaml
alanine_reference,T339_T382,long_PT_reference,R001,alanine_reference__T339_T382__long_PT_reference__R001__reference,basin_visit_count,4,count,configs/experiments/alanine_reference/T339_T382/long_PT_reference.yaml
alanine_reference,T339_T382,long_PT_reference,R001,alanine_reference__T339_T382__long_PT_reference__R001__reference,tau_corr_deltaf_ns,3.522965,ns,configs/experiments/alanine_reference/T339_T382/long_PT_reference.yaml
alanine_reference,T339_T382,long_PT_reference,R001,alanine_reference__T339_T382__long_PT_reference__R001__reference,effective_independent_blocks,28.385183,blocks,configs/experiments/alanine_reference/T339_T382/long_PT_reference.yaml
alanine_reference,T339_T382,long_PT_reference,R001,alanine_reference__T339_T382__long_PT_reference__R001__reference,retained_frames,181020,frames,configs/experiments/alanine_reference/T339_T382/long_PT_reference.yaml
alanine_reference,T339_T382,long_PT_reference,R002,alanine_reference__T339_T382__long_PT_reference__R002__reference,adjacent_exchange_acceptance,0.27264236,probability,configs/experiments/alanine_reference/T339_T382/long_PT_reference.yaml
alanine_reference,T339_T382,long_PT_reference,R002,alanine_reference__T339_T382__long_PT_reference__R002__reference,round_trip_count,9.097077,count,configs/experiments/alanine_reference/T339_T382/long_PT_reference.yaml
alanine_reference,T339_T382,long_PT_reference,R002,alanine_reference__T339_T382__long_PT_reference__R002__reference,basin_visit_count,4,count,configs/experiments/alanine_reference/T339_T382/long_PT_reference.yaml
alanine_reference,T339_T382,long_PT_reference,R002,alanine_reference__T339_T382__long_PT_reference__R002__reference,tau_corr_deltaf_ns,2.456523,ns,configs/experiments/alanine_reference/T339_T382/long_PT_reference.yaml
alanine_reference,T339_T382,long_PT_reference,R002,alanine_reference__T339_T382__long_PT_reference__R002__reference,effective_independent_blocks,40.707946,blocks,configs/experiments/alanine_reference/T339_T382/long_PT_reference.yaml
alanine_reference,T339_T382,long_PT_reference,R002,alanine_reference__T339_T382__long_PT_reference__R002__reference,retained_frames,178083,frames,configs/experiments/alanine_reference/T339_T382/long_PT_reference.yaml
alanine_reference,T339_T382,long_PT_reference,R003,alanine_reference__T339_T382__long_PT_reference__R003__reference,adjacent_exchange_acceptance,0.28425739,probability,configs/experiments/alanine_reference/T339_T382/long_PT_reference.yaml
alanine_reference,T339_T382,long_PT_reference,R003,alanine_reference__T339_T382__long_PT_reference__R003__reference,round_trip_count,17.672255,count,configs/experiments/alanine_reference/T339_T382/long_PT_reference.yaml
alanine_reference,T339_T382,long_PT_reference,R003,alanine_reference__T339_T382__long_PT_reference__R003__reference,basin_visit_count,4,count,configs/experiments/alanine_reference/T339_T382/long_PT_reference.yaml
alanine_reference,T339_T382,long_PT_reference,R003,alanine_reference__T339_T382__long_PT_reference__R003__reference,tau_corr_deltaf_ns,2.471539,ns,configs/experiments/alanine_reference/T339_T382/long_PT_reference.yaml
alanine_reference,T339_T382,long_PT_reference,R003,alanine_reference__T339_T382__long_PT_reference__R003__reference,effective_independent_blocks,40.460613,blocks,configs/experiments/alanine_reference/T339_T382/long_PT_reference.yaml
alanine_reference,T339_T382,long_PT_reference,R003,alanine_reference__T339_T382__long_PT_reference__R003__reference,retained_frames,182405,frames,configs/experiments/alanine_reference/T339_T382/long_PT_reference.yaml
alanine_reference,T339_T382,long_PT_reference,R004,alanine_reference__T339_T382__long_PT_reference__R004__reference,adjacent_exchange_acceptance,0.29194952,probability,configs/experiments/alanine_reference/T339_T382/long_PT_reference.yaml
alanine_reference,T339_T382,long_PT_reference,R004,alanine_reference__T339_T382__long_PT_reference__R004__reference,round_trip_count,10.059867,count,configs/experiments/alanine_reference/T339_T382/long_PT_reference.yaml
alanine_reference,T339_T382,long_PT_reference,R004,alanine_reference__T339_T382__long_PT_reference__R004__reference,basin_visit_count,4,count,configs/experiments/alanine_reference/T339_T382/long_PT_reference.yaml
alanine_reference,T339_T382,long_PT_reference,R004,alanine_reference__T339_T382__long_PT_reference__R004__reference,tau_corr_deltaf_ns,2.661320,ns,configs/experiments/alanine_reference/T339_T382/long_PT_reference.yaml
alanine_reference,T339_T382,long_PT_reference,R004,alanine_reference__T339_T382__long_PT_reference__R004__reference,effective_independent_blocks,37.575341,blocks,configs/experiments/alanine_reference/T339_T382/long_PT_reference.yaml
alanine_reference,T339_T382,long_PT_reference,R004,alanine_reference__T339_T382__long_PT_reference__R004__reference,retained_frames,179152,frames,configs/experiments/alanine_reference/T339_T382/long_PT_reference.yaml
alanine_reference,T339_T382,long_PT_reference,R005,alanine_reference__T339_T382__long_PT_reference__R005__reference,adjacent_exchange_acceptance,0.32344047,probability,configs/experiments/alanine_reference/T339_T382/long_PT_reference.yaml
alanine_reference,T339_T382,long_PT_reference,R005,alanine_reference__T339_T382__long_PT_reference__R005__reference,round_trip_count,14.544629,count,configs/experiments/alanine_reference/T339_T382/long_PT_reference.yaml
alanine_reference,T339_T382,long_PT_reference,R005,alanine_reference__T339_T382__long_PT_reference__R005__reference,basin_visit_count,4,count,configs/experiments/alanine_reference/T339_T382/long_PT_reference.yaml
