tier,task,variant,seed,run_id,metric,value,unit,config
relaxation_audit,T2_four_well,pnedb,R002,relaxation_audit__T2_four_well__pnedb__R002__tau_0p5,soft_utility,0.81587655,normalized,configs/experiments/relaxation_audit/T2_four_well/pnedb.yaml
relaxation_audit,T2_four_well,pnedb,R002,relaxation_audit__T2_four_well__pnedb__R002__tau_0p5,hard_utility,0.76819405,normalized,configs/experiments/relaxation_audit/T2_four_well/pnedb.yaml
relaxation_audit,T2_four_well,pnedb,R002,relaxation_audit__T2_four_well__pnedb__R002__tau_0p5,spearman_soft_hard,0.75548110,correlation,configs/experiments/relaxation_audit/T2_four_well/pnedb.yaml
relaxation_audit,T2_four_well,pnedb,R002,relaxation_audit__T2_four_well__pnedb__R002__tau_0p5,ranking_stable_flag,0,boolean,configs/experiments/relaxation_audit/T2_four_well/pnedb.yaml
relaxation_audit,T2_four_well,pnedb,R003,relaxation_audit__T2_four_well__pnedb__R003__tau_0p5,tau,0.500000,dimensionless,configs/experiments/relaxation_audit/T2_four_well/pnedb.yaml
relaxation_audit,T2_four_well,pnedb,R003,relaxation_audit__T2_four_well__pnedb__R003__tau_0p5,soft_utility,0.85698319,normalized,configs/experiments/relaxation_audit/T2_four_well/pnedb.yaml
relaxation_audit,T2_four_well,pnedb,R003,relaxation_audit__T2_four_well__pnedb__R003__tau_0p5,hard_utility,0.80212225,normalized,configs/experiments/relaxation_audit/T2_four_well/pnedb.yaml
relaxation_audit,T2_four_well,pnedb,R003,relaxation_audit__T2_four_well__pnedb__R003__tau_0p5,spearman_soft_hard,0.71679273,correlation,configs/experiments/relaxation_audit/T2_four_well/pnedb.yaml
relaxation_audit,T2_four_well,pnedb,R003,relaxation_audit__T2_four_well__pnedb__R003__tau_0p5,ranking_stable_flag,0,boolean,configs/experiments/relaxation_audit/T2_four_well/pnedb.yaml
relaxation_audit,T2_four_well,pnedb,R004,relaxation_audit__T2_four_well__pnedb__R004__tau_0p5,tau,0.500000,dimensionless,configs/experiments/relaxation_audit/T2_four_well/pnedb.yaml
relaxation_audit,T2_four_well,pnedb,R004,relaxation_audit__T2_four_well__pnedb__R004__tau_0p5,soft_utility,0.88237965,normalized,configs/experiments/relaxation_audit/T2_four_well/pnedb.yaml
